ID,host,created_at,lifecycle_stage,cluster
027d26fe-d2cc-487e-9277-f0ce2bcf013a,openwall.citizenlab.co,2018-05-17 08:38:58 UTC,churned,EU
7d8b210e-c578-420b-83ba-c01e8ad4ccae,inspraak.oudenaarde.be,2019-04-04 20:40:57 UTC,active,EU
efd85b67-f801-4861-b20b-388b1390429e,mijn.vilvoorde.be,2017-01-05 00:00:00 UTC,active,EU
3413d056-514d-49b7-84db-b826ed5f39c2,denkmee.lokeren.be,2017-08-03 15:22:03 UTC,active,EU
09fa3059-36b6-46b1-a93f-3a151c87c533,lommel.citizenlab.co,2018-01-18 07:30:10 UTC,churned,EU
875d5c95-a040-46d6-970f-47508536feee,hamme.citizenlab.co,2017-12-08 09:23:33 UTC,churned,EU
4f7be8dd-356c-4450-b574-3a84b9fd746a,ideevoor.hasselt.be,2016-04-19 07:20:40 UTC,churned,EU
fde8f755-1b9b-4885-b928-beace8962403,bassenge.citizenlab.co,2018-06-26 15:22:33 UTC,churned,EU
935d1bee-cebe-44be-a760-9fdcde52f1bf,arlon.citizenlab.co,2017-12-05 20:03:38 UTC,active,EU
58634032-6f73-42a2-b271-b550f319a94f,participer.grandparissud.fr,2018-08-09 10:13:22 UTC,active,EU
79cabf98-0c0c-423b-9304-80f3fe2424c5,temsespreekt.be,2017-12-06 17:08:19 UTC,active,EU
baa40e93-bed0-4405-aebd-e0be8ead0e70,spd-sachsen.citizenlab.co,2019-04-29 08:22:50 UTC,churned,EU
b9a9eaeb-6c52-41f9-a35f-11001961ecdb,internal.citizenlab.co,2019-01-27 14:01:00 UTC,active,EU
bc61d432-343a-400c-a6a1-cf43c5e69085,denkmee.hollandskroon.nl,2019-04-18 10:14:59 UTC,active,EU
99457387-6186-4f3c-95a5-01998d646735,inspraak.sint-niklaas.be,2016-09-12 10:22:04 UTC,churned,EU
a520d6fe-3b29-488e-9c32-a4075c0c185b,jeparticipe-cusset.com,2019-01-08 14:28:31 UTC,churned,EU
07740a6d-8184-4db0-af8f-d46e79825754,enschede.citizenlab.co,2018-01-02 13:18:28 UTC,churned,EU
27346129-b0a5-4e18-842c-e31b16556cf8,monquartierinnove.fr,2019-01-25 16:19:29 UTC,churned,EU
13ec6b0f-32f6-4a8c-ba20-34258f2f5150,ichtegeminspireert.be,2019-06-07 09:06:40 UTC,active,EU
da3e15c1-d011-4944-ac3d-b770ace7b25d,overpelt.citizenlab.co,2018-02-21 14:10:29 UTC,churned,EU
14a8645d-1894-422e-a8dd-ca1ae6bab40e,cl-nl3.demo.citizenlab.co,2018-11-29 22:41:31 UTC,demo,EU
8a4c4116-2f5a-49c6-9b94-17d42128709c,burgerkabinetmedia.citizenlab.co,2017-12-04 14:52:29 UTC,churned,EU
4741aa4b-de29-4aef-a932-fee464d3a2ee,maakjebuurtmee.rotselaar.be,2017-10-10 09:21:01 UTC,active,EU
99e1e5e2-981c-4a90-b4a4-af8877a7a62e,mijn.ninove.be,2019-05-08 18:04:01 UTC,active,EU
d2e49912-4502-444f-82d4-eb687afc7a3e,wortegempetegem.citizenlab.co,2018-02-26 14:48:02 UTC,churned,EU
e0883765-753b-4b47-a17e-59a1398513bc,meppel.citizenlab.co,2018-01-02 14:44:16 UTC,churned,EU
c5c80faf-d2b9-47f8-8c12-8dcfbdd360e7,roeselare.citizenlab.co,2018-02-21 13:46:00 UTC,churned,EU
bd82e87e-0673-48eb-8683-ac88c93a0b6a,voluitsamen.kortenberg.be,2017-12-11 10:51:41 UTC,active,EU
86c04105-cf1f-422a-afb4-248c1e87e2b3,brumath.citizenlab.co,2019-05-23 12:04:06 UTC,active,EU
a768bd6f-f8a8-4555-82e0-a4a83b26ff8f,zwevegemparticipeert.be,2019-02-12 08:07:39 UTC,churned,EU
0c84d1cc-ba6f-4bcb-8531-953df5d93393,deltag.furesoe.dk,2018-03-02 13:12:42 UTC,active,EU
c4687e23-679d-4ec8-9e34-29e2b34e7667,heusden.citizenlab.co,2018-01-02 09:47:03 UTC,churned,EU
a28cae55-d16d-4930-ba7c-522c3352754c,staden.citizenlab.co,2018-11-05 16:59:12 UTC,churned,EU
a40b58fa-9dc5-4a7c-8678-c35bc35e7e0f,old-wezembeek-oppem.citizenlab.co,2018-07-08 11:09:17 UTC,churned,EU
eb991220-8b07-4737-9f92-b84e3f62ac3f,flobecq.citizenlab.co,2018-02-13 15:42:10 UTC,churned,EU
b691e420-f7e9-47e9-84ec-ed747fd0de40,es-was-template.citizenlab.co,2019-11-02 09:43:18 UTC,demo,EU
93383452-2299-4607-99b6-08b318981b0c,pakaan.herentals.be,2019-03-05 16:00:33 UTC,active,EU
9aa69dbe-c5cc-4ea9-9809-9e26f5ba8096,mijngedacht.steenokkerzeel.be,2017-05-03 10:22:04 UTC,churned,EU
59cbf3fa-8028-43cc-b5a1-fba42bdaac01,participatie.leuven.be,2018-10-22 20:32:28 UTC,active,EU
dda33d70-b4fe-4d7b-8006-1a6e7b7afc80,participatie.aalsmeer.nl,2019-02-15 09:54:09 UTC,active,EU
bf7d0171-89e4-488a-93b1-9729a4222fe1,mortsel.citizenlab.co,2018-03-27 10:09:14 UTC,churned,EU
94774368-0e9d-406c-a765-457d58242666,kortrijkspreekt.be,2018-12-03 12:25:40 UTC,active,EU
56351f6a-a855-4892-b4f5-ce47c59edc44,ulb-upgrade.citizenlab.co,2018-03-27 15:16:32 UTC,churned,EU
68f80727-2ffb-49cd-9b3a-241a53f84973,mons.citizenlab.co,2017-11-22 09:37:33 UTC,churned,EU
06e39028-25e0-4b3e-b9f6-27e34c196e84,marche-en-famenne.citizenlab.co,2017-05-30 09:35:35 UTC,churned,EU
aed628f6-ac8a-44a3-b0aa-66ebbf650bd4,anzegem.citizenlab.co,2017-09-09 14:59:20 UTC,churned,EU
c5d7f3b6-4398-4226-a581-a9d6518b85bc,denkmeemet.waregem.be,2019-04-15 08:52:20 UTC,churned,EU
9005a151-bac2-4ab6-b61c-53bf7e111731,usertesting.demo.citizenlab.co,2020-03-03 13:44:26 UTC,demo,EU
dca9e5c0-79d6-4a21-980e-b6e6fd3584b4,zaventem.citizenlab.co,2018-07-02 10:14:31 UTC,churned,EU
d8d4b9be-a0b5-4e1a-95c1-9b04087fab05,zwijndrecht.citizenlab.co,2017-03-08 10:16:45 UTC,churned,EU
07177bb6-e26a-4cfa-99e3-aad18c062d29,onlinestadsgesprek.harderwijk.nl,2018-01-10 07:42:00 UTC,active,EU
4dd0d4df-cff8-4e12-9675-c8c04e06893b,jaimerueiljeparticipe.fr,2018-02-12 11:53:22 UTC,active,EU
e0b058bb-dcf6-4155-a0d6-63b111eb924f,participationcitoyenne.grigny91.fr,2018-08-30 11:31:22 UTC,active,EU
ec04cbd3-dac1-494a-9315-ef791f35f189,tdorpboechoutvremde.citizenlab.co,2018-04-10 12:53:43 UTC,churned,EU
039daa28-2f5d-4950-8468-986cdd96742e,jaimelariche.fr,2018-08-30 11:36:46 UTC,active,EU
3b7235f3-74c3-4553-ab21-c1a298663cbe,grezenmouvement21.citizenlab.co,2018-04-20 14:53:55 UTC,churned,EU
3fdd0dcf-c6c1-4163-a574-d6d0046c2337,participez.mairie-orsay.fr,2018-09-07 08:34:49 UTC,active,EU
fe183734-3925-4628-82bb-154c9b945ced,enghien.citizenlab.co,2017-12-07 08:49:06 UTC,churned,EU
1c904c18-85cd-46a3-ae51-0f3b9bddcf84,jeparticipe.mairie-ida.fr,2018-01-29 21:04:04 UTC,active,EU
